"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-08","0.11","0.0","2.0","34","36","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-09","0.00","0.0","0.0","31","38","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-10","0.01","0.0","0.0","42","57","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-11","0.49","0.0","0.0","56","58","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-12","0.35","1.4","0.0","33","42","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-13","0.00","0.0","1.2","18","20","7"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-14","0.02","0.5","1.2","10","20","0"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-15","0.13","1.5","2.0","20","26","3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-16","0.00","0.0","3.1","3","7","-5"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-17","0.00","0.0","3.1","7","18","-1"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-18","0.00","0.0","3.1","17","31","9"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-19","0.00","0.0","2.0","27","41","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-20","0.02","0.0","2.0","37","45","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-21","0.02","0.0","0.0","43","50","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-22","0.47","0.0","0.0","50","54","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-23","0.07","0.0","0.0","38","41","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-24","0.00","0.0","0.0","30","31","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-25","0.00","0.0","0.0","31","46","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-26","0.00","0.0","0.0","42","58","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-27","0.30","0.0","0.0","47","50","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-28","0.00","0.0","0.0","38","53","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-29","0.00","0.1","0.0","32","36","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-30","0.00","0.0","0.0","26","32","18"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-01-31","0.00","0.0","0.0","36","49","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-01","0.00","0.0","0.0","36","43","14"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-02","0.00","0.0","0.0","15","22","8"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-03","0.00","0.0","0.0","24","37","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-04","0.06","0.5","0.0","35","40","14"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-05","0.02","0.3","0.0","14","25","3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-06","0.02","0.2","0.0","23","27","17"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-07","0.05","0.4","0.0","23","30","17"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-08","0.00","0.0","0.0","19","31","11"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-09","0.00","0.0","0.0","36","52","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-10","0.00","0.0","0.0","33","35","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-11","0.06","0.0","0.0","28","30","21"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-12","0.00","0.0","0.0","24","37","13"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-13","0.00","0.0","0.0","30","43","21"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-14","0.05","0.0","0.0","42","57","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-15","0.82","0.0","0.0","58","64","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-16","0.09","0.0","0.0","45","56","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-17","0.07","0.0","0.0","31","36","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-18","0.00","0.0","0.0","35","46","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-19","0.28","0.0","0.0","51","64","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-20","0.00","0.0","0.0","67","77","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-21","1.04","0.0","0.0","49","69","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-22","0.32","0.0","0.0","39","44","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-23","0.04","0.0","0.0","49","56","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-24","1.70","0.0","0.0","45","54","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-25","0.01","0.0","0.0","47","57","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-26","0.00","0.0","0.0","42","55","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-27","0.00","0.0","0.0","47","63","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-02-28","0.02","0.0","0.0","54","60","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-01","0.54","0.0","0.0","51","57","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-02","0.00","0.0","0.0","38","49","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-03","0.00","0.0","0.0","38","50","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-04","0.00","0.0","0.0","39","50","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-05","0.06","0.0","0.0","38","45","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-06","0.00","0.0","0.0","41","54","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-07","0.02","0.4","0.0","34","38","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-08","0.00","0.0","0.0","28","30","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-09","0.00","0.0","0.0","30","44","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-10","0.00","0.0","0.0","37","48","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-11","0.00","0.0","0.0","36","43","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-12","0.00","0.0","0.0","33","39","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-13","0.02","0.4","0.0","33","41","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-14","0.00","0.0","0.0","29","43","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-15","0.00","0.0","0.0","40","55","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-16","0.00","0.0","0.0",,"45","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-17","0.19","0.0","0.0","37","40","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-18","0.00","0.0","0.0","38","55","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-19","0.00","0.0","0.0","46","60","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-20","0.00","0.0","0.0","37","42","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-21","0.05","0.6","0.0","36","47","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-22","0.00","0.0","0.0","35","49","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-23","0.00","0.0","0.0","39","50","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-24","0.87","10.2","2.0","36","41","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-25","0.00","0.0","8.0","34","44","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-26","0.05","0.0","3.0","40","53","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-27","0.89","0.0","0.0","51","55","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-28","0.11","0.0","0.0","50","56","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-29","1.27","0.0","0.0","51","53","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-30","0.00","0.0","0.0","44","52","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2018-03-31","0.00","0.0","0.0","44","55","35"
